,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,total_mn,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,total_em,Age_tier,distancehome_tier,MonthlyIncome_tier
3699,27,0,2,0,11,4,3,1,4,7,1,66320,0.0,16,0,6.0,3,5,1,4,3,3,3.0,2.0,1.0,4.0,2.3333333333333335,0,2,4
3700,36,0,2,2,1,3,2,1,2,6,2,35050,1.0,12,2,10.0,2,10,1,8,2,3,2.5,1.0,4.0,2.0,2.3333333333333335,1,4,3
3701,36,0,2,1,24,3,4,0,3,5,1,63970,4.0,14,1,11.0,3,3,0,2,3,3,3.0,3.0,1.0,2.0,2.0,1,1,4
3702,47,0,2,1,23,4,1,0,2,7,1,62740,7.0,14,2,17.0,0,6,1,2,3,3,3.0,1.0,4.0,2.0,2.3333333333333335,2,1,4
3703,25,1,2,2,16,4,1,1,2,6,1,198590,3.0,19,0,6.0,3,3,2,2,2,3,2.5,1.0,1.0,3.0,1.6666666666666667,0,2,5
3704,37,0,0,2,8,4,3,1,1,0,2,75870,0.0,22,1,7.0,5,6,1,3,3,4,3.5,3.0,3.0,1.0,2.3333333333333335,1,3,4
3705,56,0,2,1,10,4,4,1,2,8,1,42580,2.0,16,0,5.0,2,3,1,0,3,3,3.0,1.0,1.0,4.0,2.0,3,3,3
3706,47,0,2,1,3,2,3,1,2,2,1,43640,3.0,11,1,26.0,3,20,5,6,3,3,3.0,1.0,3.0,4.0,2.6666666666666665,2,4,3
3707,24,0,2,1,5,1,4,1,1,4,1,43350,1.0,15,1,5.0,5,5,0,3,3,3,3.0,4.0,3.0,3.0,3.3333333333333335,0,4,3
3708,32,0,2,2,4,3,2,1,1,6,1,53260,4.0,14,1,7.0,2,4,0,3,3,3,3.0,4.0,4.0,2.0,3.3333333333333335,1,4,3
3709,34,0,2,1,9,2,3,1,1,7,1,32800,5.0,13,0,7.0,3,5,0,2,3,3,3.0,4.0,2.0,2.0,2.6666666666666665,1,3,2
3710,41,0,2,1,26,3,3,0,3,7,1,54850,2.0,17,2,7.0,2,4,0,3,3,3,3.0,2.0,3.0,2.0,2.3333333333333335,2,1,3
3711,40,0,0,2,3,2,1,1,1,7,0,43420,3.0,11,1,11.0,6,8,0,7,2,3,2.5,3.0,3.0,4.0,3.3333333333333335,1,4,3
3712,31,0,2,1,16,3,3,1,2,1,0,27820,1.0,19,1,13.0,5,13,9,9,3,3,3.0,1.0,4.0,3.0,2.6666666666666665,1,2,2
3713,46,1,2,1,18,1,3,1,1,4,0,59800,4.0,11,1,28.0,2,7,4,3,3,3,3.0,1.0,4.0,4.0,3.0,2,2,3
3714,39,1,0,1,2,4,3,1,2,4,2,43810,2.0,15,2,11.0,1,1,0,0,2,3,2.5,1.0,1.0,4.0,2.0,1,4,3
3715,31,1,1,2,2,3,3,1,2,7,2,25720,1.0,13,3,10.0,3,10,4,7,3,3,3.0,3.0,2.0,3.0,2.6666666666666665,1,4,2
3716,45,0,2,2,10,2,2,1,1,7,0,38330,2.0,14,0,24.0,1,7,0,7,3,3,3.0,2.0,1.0,3.0,2.0,2,3,3
3717,31,0,2,1,16,4,1,1,3,1,2,42440,9.0,13,0,8.0,3,3,0,2,3,3,3.0,4.0,2.0,3.0,3.0,1,2,3
3718,31,1,1,1,7,4,1,1,1,2,1,65000,6.0,23,1,7.0,5,2,2,2,3,4,3.5,2.0,4.0,1.0,2.3333333333333335,1,3,4
3719,45,0,2,1,1,2,1,0,1,6,1,184300,4.0,12,1,10.0,5,3,1,2,3,3,3.0,2.0,4.0,4.0,3.3333333333333335,2,4,5
3720,48,0,2,1,24,3,5,1,2,6,0,16010,4.0,12,0,15.0,3,2,2,2,3,3,3.0,3.0,1.0,3.0,2.3333333333333335,2,1,1
3721,34,1,2,1,7,4,3,1,2,6,1,26940,1.0,16,1,2.0,3,2,2,2,3,3,3.0,1.0,3.0,3.0,2.3333333333333335,1,3,2
3722,40,0,0,1,25,4,4,0,1,7,0,31490,2.0,15,1,16.0,1,9,4,8,2,3,2.5,4.0,2.0,3.0,3.0,1,1,2
3723,28,0,2,1,1,2,5,0,1,6,2,176390,0.0,13,1,6.0,0,5,1,3,3,3,3.0,4.0,1.0,3.0,2.6666666666666665,0,4,5
3724,44,0,0,1,5,3,1,1,1,2,2,23190,3.0,18,0,7.0,4,5,0,3,2,3,2.5,3.0,3.0,3.0,3.0,2,4,1
3725,53,0,2,1,2,4,5,1,2,3,2,116910,4.0,20,0,35.0,2,9,8,8,3,4,3.5,4.0,2.0,2.0,2.6666666666666665,3,4,5
3726,49,0,2,1,7,3,1,1,3,2,1,53240,2.0,19,0,20.0,2,3,1,2,1,3,2.0,1.0,3.0,2.0,2.0,2,3,3
3727,40,0,2,1,2,4,1,1,3,2,0,167520,2.0,18,1,8.0,3,3,1,2,3,3,3.0,3.0,3.0,4.0,3.3333333333333335,1,4,5
3728,44,0,2,1,5,1,4,1,3,6,2,52280,1.0,13,0,6.0,2,5,1,3,4,3,3.5,4.0,2.0,2.0,2.6666666666666665,2,4,3
3729,33,0,1,0,10,3,3,0,2,7,1,27000,0.0,14,3,5.0,2,4,0,3,3,3,3.0,4.0,1.0,3.0,2.6666666666666665,1,3,2
3730,34,0,2,1,10,4,1,0,1,8,2,192460,3.0,15,1,15.0,5,13,3,12,3,3,3.0,4.0,1.0,3.0,2.6666666666666665,1,3,5
3731,30,0,2,2,1,2,5,1,1,2,1,25060,8.0,22,0,4.0,3,2,2,2,3,4,3.5,4.0,3.0,2.0,3.0,0,4,2
3732,42,0,1,1,8,4,3,0,1,7,2,60620,1.0,22,2,12.0,2,12,5,8,3,4,3.5,1.0,4.0,3.0,2.6666666666666665,2,3,4
3733,44,0,1,1,5,3,1,0,5,4,1,43820,7.0,16,2,11.0,2,1,0,0,3,3,3.0,1.0,3.0,2.0,2.0,2,4,3
3734,30,0,0,1,8,3,1,1,1,4,0,21430,1.0,17,1,1.0,2,1,0,0,3,3,3.0,3.0,3.0,2.0,2.6666666666666665,0,3,1
3735,57,0,2,2,2,1,1,1,3,6,1,61620,0.0,14,0,13.0,5,12,2,8,2,3,2.5,2.0,3.0,2.0,2.3333333333333335,3,4,4
3736,49,0,2,1,7,3,5,0,2,7,0,50940,3.0,15,0,29.0,5,8,0,7,3,3,3.0,3.0,2.0,3.0,2.6666666666666665,2,3,3
3737,34,0,1,1,2,4,3,0,2,8,0,68770,7.0,20,0,16.0,3,14,6,9,3,4,3.5,2.0,1.0,2.0,1.6666666666666667,1,4,4
3738,28,1,1,1,2,3,3,1,1,6,1,22740,3.0,20,1,5.0,5,3,1,2,3,4,3.5,1.0,3.0,4.0,2.6666666666666665,0,4,1
3739,29,1,1,1,28,3,3,0,5,6,2,44340,5.0,17,3,7.0,1,5,0,0,3,3,3.0,1.0,2.0,1.0,1.3333333333333333,0,1,3
3740,34,1,2,1,7,1,3,1,1,6,2,62880,0.0,15,1,16.0,2,15,10,10,3,3,3.0,1.0,2.0,4.0,2.3333333333333335,1,3,4
3741,35,0,2,2,7,4,4,0,4,0,1,25530,1.0,14,1,1.0,4,1,0,0,2,3,2.5,4.0,3.0,3.0,3.3333333333333335,1,3,2
3742,24,1,1,2,3,3,1,1,2,6,2,76540,2.0,17,1,4.0,3,0,0,0,2,3,2.5,2.0,1.0,2.0,1.6666666666666667,0,4,4
3743,24,0,0,1,10,3,1,0,2,3,1,51600,1.0,17,1,1.0,3,1,0,0,1,3,2.0,4.0,2.0,3.0,3.0,0,3,3
3744,44,0,1,1,5,2,3,0,2,6,2,171590,5.0,22,1,16.0,1,2,2,2,2,4,3.0,2.0,3.0,2.0,2.3333333333333335,2,4,5
3745,29,0,2,2,10,2,1,0,1,7,0,128080,1.0,13,0,10.0,6,10,0,4,3,3,3.0,3.0,3.0,3.0,3.0,0,3,5
3746,30,0,2,1,1,2,1,1,3,7,0,102210,0.0,19,1,6.0,2,5,1,3,3,3,3.0,3.0,3.0,4.0,3.3333333333333335,0,4,5
3747,55,0,2,2,20,3,2,1,2,6,1,47790,0.0,14,1,4.0,6,3,1,2,3,3,3.0,4.0,3.0,3.0,3.3333333333333335,3,2,3
3748,33,0,2,1,7,2,1,1,2,6,1,37370,8.0,22,2,8.0,2,5,0,2,3,4,3.5,1.0,2.0,3.0,2.0,1,3,3
3749,47,0,2,1,8,4,3,0,2,8,1,23660,3.0,17,0,11.0,5,5,1,2,2,3,2.5,3.0,3.0,2.0,2.6666666666666665,2,3,1
3750,28,1,1,2,1,3,2,1,2,2,2,17060,7.0,12,0,8.0,3,0,0,0,3,3,3.0,3.0,1.0,2.0,2.0,0,4,1
3751,28,0,2,2,8,4,2,1,1,2,0,163070,1.0,16,0,1.0,3,1,0,0,2,3,2.5,1.0,3.0,1.0,1.6666666666666667,0,3,5
3752,28,0,1,1,9,3,1,0,2,7,2,59330,0.0,11,0,5.0,3,4,1,3,3,3,3.0,3.0,1.0,3.0,2.3333333333333335,0,3,3
3753,49,0,2,1,5,4,1,0,1,6,1,34240,4.0,11,0,10.0,3,3,1,2,3,3,3.0,3.0,1.0,3.0,2.3333333333333335,2,4,2
3754,29,0,1,1,8,1,3,1,1,6,1,40370,0.0,14,0,4.0,2,3,0,2,1,3,2.0,4.0,2.0,3.0,3.0,0,3,3
3755,28,0,2,1,5,1,5,1,2,2,1,25590,1.0,11,0,8.0,3,8,1,7,2,3,2.5,3.0,2.0,2.0,2.3333333333333335,0,4,2
3756,33,0,2,1,15,4,1,0,1,7,2,62010,2.0,15,3,14.0,2,0,0,0,2,3,2.5,4.0,3.0,3.0,3.3333333333333335,1,2,4
3757,32,0,2,1,7,3,1,0,3,2,2,44030,2.0,20,0,10.0,3,5,0,0,2,4,3.0,3.0,4.0,4.0,3.6666666666666665,1,3,3
3758,54,0,1,2,10,3,1,0,4,6,0,37610,3.0,12,0,26.0,3,14,1,12,2,3,2.5,2.0,4.0,3.0,3.0,3,3,3
3759,29,1,2,1,5,3,1,0,2,6,2,109340,6.0,17,2,11.0,2,9,0,7,3,3,3.0,1.0,1.0,1.0,1.0,0,4,5
3760,44,0,2,2,26,1,2,1,1,8,1,107610,3.0,11,1,24.0,5,20,14,17,2,3,2.5,4.0,1.0,4.0,3.0,2,1,5
3761,39,0,2,2,6,1,5,0,2,2,2,51750,4.0,17,1,9.0,2,2,2,2,4,3,3.5,2.0,2.0,3.0,2.3333333333333335,1,3,3
3762,46,0,2,1,4,2,1,1,3,4,1,138260,8.0,11,0,23.0,1,13,5,1,2,3,2.5,3.0,2.0,4.0,3.0,2,4,5
3763,35,0,2,1,23,4,1,1,2,6,2,63340,1.0,14,0,11.0,2,11,3,3,4,3,3.5,4.0,2.0,1.0,2.3333333333333335,1,1,4
3764,23,0,2,1,2,4,3,0,2,3,2,49360,0.0,19,1,5.0,2,4,1,2,2,3,2.5,1.0,3.0,3.0,2.3333333333333335,0,4,3
3765,40,1,2,1,2,3,3,1,2,5,2,47750,3.0,15,1,15.0,3,5,1,0,4,3,3.5,4.0,1.0,1.0,2.0,1,4,3
3766,34,0,2,0,2,3,0,1,2,4,1,28180,1.0,13,1,10.0,2,10,8,6,3,3,3.0,4.0,3.0,3.0,3.3333333333333335,1,4,2
3767,31,1,1,1,29,3,1,0,2,0,2,25150,1.0,14,0,7.0,3,7,7,7,2,3,2.5,4.0,3.0,1.0,2.6666666666666665,1,1,2
3768,50,0,1,1,6,3,3,1,1,3,2,23420,1.0,12,1,32.0,2,32,13,9,2,3,2.5,3.0,4.0,3.0,3.3333333333333335,2,3,1
3769,34,0,2,2,25,5,2,0,1,6,1,41940,0.0,17,2,12.0,3,11,5,7,3,3,3.0,2.0,3.0,3.0,2.6666666666666665,1,1,3
3770,42,0,2,1,1,3,1,0,1,4,1,106850,4.0,11,3,4.0,2,1,0,0,3,3,3.0,3.0,2.0,3.0,2.6666666666666665,2,4,5
3771,37,0,2,1,2,2,3,1,1,6,1,20220,1.0,12,0,10.0,1,10,3,7,3,3,3.0,1.0,4.0,3.0,2.6666666666666665,1,4,1
3772,29,0,2,1,1,3,3,0,1,3,1,23140,3.0,13,0,9.0,5,7,0,7,4,3,3.5,3.0,1.0,3.0,2.3333333333333335,0,4,1
3773,33,0,2,1,1,1,1,1,1,6,2,42560,1.0,13,3,5.0,1,5,0,2,3,3,3.0,4.0,2.0,3.0,3.0,1,4,3
3774,45,0,2,2,3,3,1,1,3,2,1,35800,4.0,20,1,8.0,1,5,0,3,2,4,3.0,4.0,4.0,3.0,3.6666666666666665,2,4,3
3775,42,0,1,0,1,4,5,1,2,4,1,31620,2.0,17,2,24.0,1,20,13,9,3,3,3.0,4.0,4.0,1.0,3.0,2,4,2
3776,40,0,2,2,10,1,1,0,1,4,1,65240,0.0,13,1,9.0,2,8,7,1,4,3,3.5,1.0,1.0,4.0,2.0,1,3,4
3777,33,0,2,1,9,3,3,0,2,4,1,28990,1.0,17,0,15.0,3,15,5,7,2,3,2.5,2.0,3.0,3.0,2.6666666666666665,1,3,2
3778,40,0,2,2,5,5,1,1,1,4,2,52310,1.0,12,2,21.0,4,21,7,7,3,3,3.0,3.0,2.728246013667426,3.0,2.909415337889142,1,4,3
3779,24,0,2,2,10,2,2,1,1,4,0,23560,0.0,13,0,2.0,5,1,0,0,3,3,3.0,3.0,1.0,3.0,2.3333333333333335,0,3,1
3780,40,0,0,1,7,3,3,1,1,6,0,28000,3.0,12,2,8.0,0,2,2,2,2,3,2.5,4.0,4.0,3.0,3.6666666666666665,1,3,2
3781,45,0,2,1,4,3,3,0,3,2,0,118360,1.0,22,0,10.0,2,10,7,7,4,4,4.0,1.0,2.0,3.0,2.0,2,4,5
3782,35,0,2,1,10,1,1,1,1,0,1,109030,0.0,11,0,6.0,3,5,4,2,4,3,3.5,2.0,3.0,3.0,2.6666666666666665,1,3,5
3783,32,0,2,1,22,4,3,1,1,7,1,29730,3.0,22,0,12.0,0,7,2,5,4,4,4.0,4.0,2.0,3.0,3.0,1,1,2
3784,36,0,2,2,9,3,2,0,4,6,2,142750,3.0,18,1,7.0,5,3,1,2,2,3,2.5,3.0,4.0,2.0,3.0,1,3,5
3785,48,0,2,1,12,4,3,1,1,2,0,55620,8.0,13,1,18.0,2,8,7,7,3,3,3.0,3.0,3.0,3.0,3.0,2,2,3
3786,29,0,2,1,23,4,1,0,2,0,1,45370,6.0,18,1,5.0,5,1,0,0,4,3,3.5,3.0,3.0,2.0,2.6666666666666665,0,1,3
3787,33,0,2,1,9,1,3,1,1,0,1,76420,2.0,20,1,8.0,2,2,2,2,2,4,3.0,1.0,1.0,1.0,1.0,1,3,4
3788,30,1,2,1,1,3,4,1,3,7,1,179240,1.0,13,2,10.0,2,10,6,7,3,3,3.0,2.0,1.0,3.0,2.0,0,4,5
3789,38,0,1,2,9,3,2,1,1,4,1,52040,3.0,13,1,10.0,2,6,1,2,3,3,3.0,3.0,3.0,3.0,3.0,1,3,3
3790,35,0,2,2,7,2,1,1,1,7,2,22770,1.0,12,1,3.0,2,3,1,2,3,3,3.0,4.0,1.0,3.0,2.6666666666666665,1,3,1
3791,30,0,2,1,14,3,5,1,5,5,1,27950,3.0,13,0,9.0,4,4,1,3,3,3,3.0,3.0,2.0,3.0,2.6666666666666665,0,2,2
3792,35,1,2,1,2,3,3,0,1,6,0,25320,1.0,13,0,1.0,2,1,0,0,1,3,2.0,1.0,1.0,3.0,1.6666666666666667,1,4,2
3793,53,1,2,1,19,3,1,1,2,3,1,25590,0.0,25,0,34.0,2,33,1,9,3,4,3.5,3.0,4.0,3.0,3.3333333333333335,3,2,2
3794,38,1,2,1,2,3,3,0,3,7,1,49080,4.0,19,1,7.0,3,5,1,4,2,3,2.5,3.0,2.0,3.0,2.6666666666666665,1,4,3
3795,32,0,0,1,10,4,1,0,5,6,1,23800,4.0,13,0,9.0,5,6,1,2,3,3,3.0,4.0,1.0,2.0,2.3333333333333335,1,3,1
3796,48,0,2,1,2,5,1,1,1,7,1,47650,8.0,12,1,10.0,4,8,7,6,3,3,3.0,3.0,1.0,2.0,2.0,2,4,3
3797,34,0,2,1,3,3,1,1,2,7,2,20440,1.0,11,0,1.0,2,1,0,0,3,3,3.0,1.0,4.0,1.0,2.0,1,4,1
3798,55,0,2,1,11,1,3,0,1,2,1,26930,1.0,18,0,36.0,6,36,2,13,2,3,2.5,3.0,4.0,3.0,3.3333333333333335,3,2,2
3799,34,0,2,1,2,2,1,1,2,6,1,65860,9.0,18,1,9.0,3,2,2,1,3,3,3.0,2.0,4.0,2.0,2.6666666666666665,1,4,4
3800,26,0,2,1,4,3,1,1,1,5,1,32940,1.0,11,0,1.0,6,1,0,0,3,3,3.0,1.0,4.0,3.0,2.6666666666666665,0,4,2
3801,38,0,2,2,14,2,2,0,1,7,1,41710,0.0,23,0,10.0,4,9,7,7,4,4,4.0,3.0,2.0,3.0,2.6666666666666665,1,2,3
3802,38,0,2,1,2,3,1,0,1,4,2,27780,2.0,13,0,8.0,5,3,1,2,2,3,2.5,2.0,2.0,4.0,2.6666666666666665,1,4,2
3803,36,0,2,0,1,3,0,1,1,6,2,23770,6.0,13,2,15.0,3,1,0,0,3,3,3.0,2.0,3.0,3.0,2.6666666666666665,1,4,1
3804,29,0,2,1,10,3,1,1,1,8,2,24040,1.0,17,0,10.0,3,10,1,5,2,3,2.5,2.0,1.0,3.0,2.0,0,3,1
3805,35,0,2,2,12,2,1,0,2,7,2,23180,3.0,19,0,10.0,4,5,0,4,4,3,3.5,1.0,3.0,3.0,2.3333333333333335,1,2,1
3806,39,0,2,2,2,2,3,0,1,7,1,20080,2.0,12,0,11.0,3,7,7,6,3,3,3.0,4.0,3.0,3.0,3.3333333333333335,1,4,1
3807,29,0,1,1,5,1,3,0,1,6,0,62440,1.0,22,0,6.0,3,6,1,3,3,4,3.5,1.0,4.0,4.0,3.0,0,4,4
3808,50,0,2,1,4,2,3,0,1,2,1,27990,4.0,12,1,27.0,0,1,0,0,1,3,2.0,3.0,3.0,3.0,3.0,2,4,2
3809,23,0,2,1,7,2,1,0,3,3,1,105520,2.0,11,0,4.0,2,2,2,2,3,3,3.0,4.0,3.0,3.0,3.3333333333333335,0,3,5
3810,36,0,1,2,21,3,1,1,2,1,1,23290,3.0,15,0,9.0,2,3,0,2,3,3,3.0,1.0,1.0,3.0,1.6666666666666667,1,1,1
3811,42,0,2,1,8,2,1,0,5,3,2,40140,8.0,13,1,24.0,3,1,0,1,3,3,3.0,4.0,4.0,3.0,3.6666666666666665,2,3,3
3812,35,0,2,2,4,3,3,0,2,2,1,74030,1.0,12,1,10.0,4,10,6,8,3,3,3.0,2.0,3.0,2.0,2.3333333333333335,1,4,4
3813,34,0,1,1,25,1,1,0,1,3,1,22590,1.0,14,0,8.0,2,8,7,7,3,3,3.0,4.0,3.0,2.0,3.0,1,1,1
3814,40,0,2,1,1,4,1,1,2,2,1,69320,1.0,13,0,5.0,5,5,1,2,3,3,3.0,4.0,1.0,3.0,2.6666666666666665,1,4,4
3815,43,0,2,1,1,1,4,1,1,3,0,46780,5.0,25,1,8.0,0,6,0,2,4,4,4.0,4.0,2.0,3.0,3.0,2,4,3
3816,35,0,2,2,6,3,2,0,3,8,1,135820,1.0,17,1,1.0,3,1,0,1,2,3,2.5,3.0,4.0,2.0,3.0,1,3,5
3817,46,0,2,1,12,4,5,1,1,2,2,23320,1.0,11,0,27.0,2,26,0,12,3,3,3.0,4.0,1.0,1.0,2.0,2,2,1
3819,22,0,0,2,17,2,2,1,3,7,1,97050,1.0,18,2,4.0,3,4,1,3,2,3,2.5,2.0,3.0,2.0,2.3333333333333335,0,2,4
3820,50,0,1,1,3,3,4,1,2,6,1,42940,2.0,20,0,32.0,2,30,12,13,2,4,3.0,2.0,3.0,3.0,2.6666666666666665,2,4,3
3821,32,0,2,1,3,2,1,1,3,6,1,47210,3.0,14,1,6.0,3,3,0,2,3,3,3.0,2.0,4.0,3.0,3.0,1,4,3
3822,44,0,2,1,10,3,5,1,3,3,0,25190,0.0,21,2,23.0,2,22,1,10,3,4,3.5,2.0,4.0,2.0,2.6666666666666665,2,3,2
3823,30,0,2,1,4,3,3,0,1,5,1,21210,1.0,13,1,6.0,2,6,1,1,3,3,3.0,2.0,2.0,2.0,2.0,0,4,1
3824,45,0,2,2,29,2,5,0,2,6,2,29730,1.0,12,0,10.0,2,10,1,4,3,3,3.0,3.0,1.0,3.0,2.3333333333333335,2,1,2
3825,45,0,0,2,2,4,1,1,2,4,1,58550,1.0,14,1,10.0,3,10,4,5,2,3,2.5,1.0,1.0,3.0,1.6666666666666667,2,4,3
3826,31,0,1,1,7,3,3,1,2,6,2,36170,7.0,21,1,10.0,5,5,0,3,3,4,3.5,4.0,1.0,3.0,2.6666666666666665,1,3,3
3827,36,0,2,1,18,1,3,1,2,4,1,67250,9.0,17,1,7.0,3,3,1,1,3,3,3.0,3.0,3.0,3.0,3.0,1,2,4
3828,34,0,1,2,28,4,2,1,5,4,0,103250,1.0,11,1,9.0,3,9,7,2,2,3,2.5,3.0,4.0,3.0,3.3333333333333335,1,1,5
3829,49,0,2,1,1,4,1,1,3,0,1,69490,1.0,14,1,10.0,2,9,1,4,3,3,3.0,3.0,1.0,2.0,2.0,2,4,4
3830,39,0,2,1,6,2,1,1,3,6,1,106090,2.0,17,1,10.0,2,7,7,7,3,3,3.0,2.0,1.0,3.0,2.0,1,3,5
3831,27,0,2,1,2,1,1,1,4,6,0,44470,1.0,13,0,7.0,4,7,0,7,3,3,3.0,4.0,1.0,3.0,2.6666666666666665,0,4,3
3832,35,0,2,1,2,3,3,0,2,7,1,21570,1.0,25,0,16.0,1,16,1,10,2,4,3.0,2.0,1.0,3.0,2.0,1,4,1
3833,28,0,2,1,23,3,1,1,3,4,0,46010,0.0,15,2,6.0,2,5,0,0,3,3,3.0,2.0,1.0,2.0,1.6666666666666667,0,1,3
3834,21,0,2,1,3,1,1,0,1,2,2,170990,1.0,14,1,3.0,2,2,2,2,3,3,3.0,3.0,4.0,3.0,3.3333333333333335,0,4,5
3835,18,1,1,1,3,5,3,1,1,5,2,24790,1.0,12,1,0.0,2,0,0,0,2,3,2.5,2.0,4.0,4.0,3.3333333333333335,4,4,1
3836,47,0,2,1,25,4,3,1,2,6,1,148520,3.0,19,3,27.0,3,5,1,0,2,3,2.5,4.0,3.0,3.0,3.3333333333333335,2,1,5
3837,39,0,2,2,2,4,1,1,1,2,0,72640,0.0,17,0,11.0,5,10,0,7,3,3,3.0,3.0,3.0,3.0,3.0,1,4,4
3838,40,0,2,1,22,1,1,1,1,2,1,56660,1.0,14,1,18.0,2,18,14,12,3,3,3.0,1.0,3.0,3.0,2.3333333333333335,1,1,3
3839,35,0,0,1,29,3,3,0,2,7,1,78230,1.0,13,1,15.0,3,14,2,9,3,3,3.0,3.0,3.0,3.0,3.0,1,1,4
3840,37,0,2,1,29,4,5,1,1,2,1,78800,3.0,12,1,9.0,2,4,0,2,4,3,3.5,3.0,3.0,2.0,2.6666666666666665,1,1,4
3841,39,0,1,1,2,3,5,0,2,3,2,131940,0.0,11,0,10.0,2,9,3,8,3,3,3.0,1.0,3.0,1.0,1.6666666666666667,1,4,5
3842,45,0,2,1,28,3,1,0,2,2,0,50670,1.0,11,2,10.0,3,10,3,9,2,3,2.5,4.0,4.0,3.0,3.6666666666666665,2,1,3
3843,38,0,2,1,2,4,1,0,3,7,1,50790,3.0,11,0,10.0,3,5,0,2,3,3,3.0,4.0,3.0,4.0,3.6666666666666665,1,4,3
3844,35,1,2,1,2,3,1,1,3,0,1,23210,9.0,12,1,15.0,0,13,6,0,3,3,3.0,4.0,1.0,3.0,2.6666666666666665,1,4,1
3845,37,0,2,1,22,3,1,0,2,0,1,174440,1.0,14,0,8.0,4,8,7,7,3,3,3.0,2.0,2.0,1.0,1.6666666666666667,1,1,5
3846,40,0,2,1,8,3,5,0,2,0,2,24040,6.0,17,0,18.0,2,4,3,3,2,3,2.5,3.0,4.0,2.0,3.0,1,3,1
3847,44,0,1,2,2,2,2,1,1,2,1,34520,4.0,11,1,14.0,2,10,0,2,2,3,2.5,1.0,4.0,3.0,2.6666666666666665,2,4,2
3848,48,0,1,2,10,4,2,0,3,3,1,22700,2.0,14,3,23.0,2,2,2,2,3,3,3.0,3.0,4.0,3.0,3.3333333333333335,2,3,1
3849,35,1,2,1,9,3,1,1,2,3,0,173990,6.0,12,0,7.0,3,2,2,2,1,3,2.0,1.0,4.0,2.0,2.3333333333333335,1,3,5
3850,24,0,1,1,15,3,1,1,2,6,2,54880,1.0,22,1,6.0,6,6,1,3,3,4,3.5,1.0,4.0,3.0,2.6666666666666665,0,2,3
3851,27,0,2,2,10,4,1,1,3,7,1,194190,7.0,14,1,5.0,2,3,0,2,1,3,2.0,2.0,3.0,3.0,2.6666666666666665,0,3,5
3852,27,0,1,1,7,3,1,1,1,6,2,28110,2.0,20,0,6.0,3,4,1,2,3,4,3.5,4.0,4.0,2.0,3.3333333333333335,0,3,2
3853,40,1,2,2,16,4,2,1,1,5,2,36330,3.0,16,2,10.0,0,4,0,3,3,3,3.0,1.0,1.0,1.0,1.0,1,2,3
3854,29,0,2,1,20,1,3,0,2,3,2,41630,9.0,15,1,8.0,4,5,1,4,2,3,2.5,3.0,3.0,3.0,3.0,0,2,3
3855,36,0,2,1,23,3,1,0,3,7,1,21320,4.0,20,0,9.0,1,3,0,2,2,4,3.0,2.0,1.0,3.0,2.0,1,1,1
3856,25,0,1,2,5,1,2,1,4,4,0,139730,1.0,14,0,7.0,3,7,0,7,2,3,2.5,4.0,3.0,3.0,3.3333333333333335,0,4,5
3857,39,0,2,2,10,3,2,0,2,5,1,26840,4.0,12,0,7.0,2,5,1,0,3,3,3.0,4.0,2.0,3.0,3.0,1,3,2
3858,49,0,2,2,4,2,1,1,2,5,1,108450,3.0,24,0,27.0,4,4,1,2,2,4,3.0,1.0,2.0,3.0,2.0,2,4,5
3859,50,0,2,1,2,2,3,1,3,7,0,43770,5.0,12,1,19.0,2,14,1,11,2,3,2.5,4.0,1.0,3.0,2.6666666666666665,2,4,3
3860,20,0,2,1,18,4,3,0,2,7,2,37430,1.0,13,1,2.0,2,2,2,2,3,3,3.0,3.0,3.0,3.0,3.0,4,2,3
3861,34,0,2,1,10,3,3,1,3,2,0,41480,1.0,11,0,11.0,3,11,7,9,3,3,3.0,4.0,2.0,3.0,3.0,1,3,3
3862,36,0,2,1,1,3,1,0,2,0,2,10510,2.0,14,0,15.0,2,4,1,3,3,3,3.0,1.0,2.0,3.0,2.0,1,4,1
3863,49,0,2,0,6,2,1,0,2,6,1,107390,2.0,11,3,30.0,3,15,2,12,3,3,3.0,3.0,3.0,3.0,3.0,2,3,5
3864,36,0,0,1,8,4,1,1,4,2,1,103880,0.0,14,0,4.0,2,3,1,2,3,3,3.0,4.0,3.0,3.0,3.3333333333333335,1,3,5
3865,36,0,2,1,2,2,3,0,2,0,0,114160,6.0,16,0,13.0,2,5,0,4,3,3,3.0,4.0,1.0,3.0,2.6666666666666665,1,4,5
3866,54,0,2,2,24,3,2,1,1,2,1,26000,3.0,14,0,36.0,5,10,4,7,3,3,3.0,2.0,3.0,3.0,2.6666666666666665,3,1,2
3867,43,0,2,1,2,4,1,0,1,6,1,24220,1.0,11,1,14.0,2,14,6,11,3,3,3.0,3.0,3.0,3.0,3.0,2,4,1
3868,35,1,1,1,17,4,3,1,1,5,2,54720,3.0,11,1,13.0,3,11,6,7,2,3,2.5,4.0,4.0,4.0,4.0,1,2,3
